,Unnamed: 0,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,period_time,month_df2,hours_after_sunset_df2,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_pressure_q,log_bltf,period_id
681,682,2018-05-07 04:44:00,42.0,rat,2018-05-07 04:43:00,2018-05-07 04:46:00,108,1,0,5,2018-05-06 19:24:00,9.3475,1,2018-05-07 04:30:00,5,9.5,6,2.012316716,0.0,0,Q1,3.7612001156935624,1525667400
682,683,2018-05-07 05:32:00,10.0,pick,2018-05-07 05:30:00,2018-05-07 05:42:00,149,0,1,5,2018-05-06 19:24:00,10.14583333,1,2018-05-07 05:30:00,5,10.5,5,2.0,0.0,0,Q1,2.3978952727983707,1525671000
683,684,2018-05-07 05:33:00,2.0,rat,2018-05-07 05:30:00,2018-05-07 05:42:00,187,1,0,5,2018-05-06 19:24:00,10.15638889,1,2018-05-07 05:30:00,5,10.5,5,2.0,0.0,0,Q1,1.0986122886681098,1525671000
684,685,2018-05-07 03:16:00,30.0,Other,2018-05-07 03:12:00,2018-05-07 03:16:00,221,1,0,5,2018-05-06 19:24:00,7.867222222,1,2018-05-07 03:00:00,5,8.0,11,3.0,11.089999999999986,4,Q4,3.4339872044851463,1525662000
685,686,2018-05-07 04:29:00,50.0,rat_pick,2018-05-07 04:25:00,2018-05-07 04:36:00,252,1,1,5,2018-05-06 19:24:00,9.098888889,1,2018-05-07 04:00:00,5,9.0,14,2.381818182,11.089999999999986,3,Q4,3.9318256327243257,1525665600
686,687,2018-05-09 01:39:00,31.0,pick,2018-05-09 01:35:00,2018-05-09 01:39:00,230,0,1,5,2018-05-08 19:26:00,6.223055556,1,2018-05-09 01:30:00,5,6.5,32,0.0,0.0,0,Q1,3.4657359027997265,1525829400
687,688,2018-05-09 02:33:00,3.0,Other,2018-05-09 02:33:00,2018-05-09 02:39:00,10,1,0,5,2018-05-08 19:26:00,7.122777778,1,2018-05-09 02:30:00,5,7.5,34,0.0,4.066666667,1,Q2,1.3862943611198906,1525833000
688,689,2018-05-09 02:34:00,2.0,fast,2018-05-09 02:33:00,2018-05-09 02:39:00,61,0,1,5,2018-05-08 19:26:00,7.136944444,1,2018-05-09 02:30:00,5,7.5,34,0.0,4.066666667,1,Q2,1.0986122886681098,1525833000
689,690,2018-05-09 02:35:00,1.0,fast,2018-05-09 02:33:00,2018-05-09 02:39:00,132,0,1,5,2018-05-08 19:26:00,7.156666667,1,2018-05-09 02:30:00,5,7.5,34,0.0,4.066666667,1,Q2,0.6931471805599453,1525833000
690,691,2018-05-09 02:35:00,4.0,pick,2018-05-09 02:33:00,2018-05-09 02:39:00,137,0,1,5,2018-05-08 19:26:00,7.158055556,1,2018-05-09 02:30:00,5,7.5,34,0.0,4.066666667,1,Q2,1.6094379124341003,1525833000
691,692,2018-05-09 02:35:00,5.0,pick,2018-05-09 02:33:00,2018-05-09 02:39:00,144,0,1,5,2018-05-08 19:26:00,7.16,1,2018-05-09 02:30:00,5,7.5,34,0.0,4.066666667,1,Q2,1.791759469228055,1525833000
692,693,2018-05-09 02:38:00,21.0,pick,2018-05-09 02:33:00,2018-05-09 02:39:00,318,0,1,5,2018-05-08 19:26:00,7.208333333,1,2018-05-09 02:30:00,5,7.5,34,0.0,4.066666667,1,Q2,3.091042453358316,1525833000
693,694,2018-05-09 02:39:00,7.0,pick,2018-05-09 02:33:00,2018-05-09 02:39:00,367,0,1,5,2018-05-08 19:26:00,7.221944444,1,2018-05-09 02:30:00,5,7.5,34,0.0,4.066666667,1,Q2,2.0794415416798357,1525833000
694,695,2018-05-09 02:39:00,23.0,pick,2018-05-09 02:33:00,2018-05-09 02:39:00,378,0,1,5,2018-05-08 19:26:00,7.225,1,2018-05-09 02:30:00,5,7.5,34,0.0,4.066666667,1,Q2,3.1780538303479458,1525833000
695,696,2018-05-09 03:23:00,1.0,fast,2018-05-09 03:21:00,2018-05-09 03:30:00,78,0,1,5,2018-05-08 19:26:00,7.953888889,1,2018-05-09 03:00:00,5,8.0,29,0.0,4.933333333,1,Q2,0.6931471805599453,1525834800
696,697,2018-05-09 03:29:00,8.0,rat,2018-05-09 03:21:00,2018-05-09 03:30:00,483,1,0,5,2018-05-08 19:26:00,8.066388889,1,2018-05-09 03:00:00,5,8.0,29,0.0,4.933333333,1,Q2,2.1972245773362196,1525834800
697,698,2018-05-09 03:30:00,8.0,rat,2018-05-09 03:21:00,2018-05-09 03:30:00,530,1,0,5,2018-05-08 19:26:00,8.079444444,1,2018-05-09 03:30:00,5,8.5,21,0.0,1.166666667,2,Q2,2.1972245773362196,1525836600
698,699,2018-05-01 19:09:00,4.0,pick,2018-05-01 18:58:00,2018-05-01 19:17:00,618,0,1,5,2018-05-01 19:21:00,-0.198611111,1,2018-05-01 19:00:00,5,0.0,29,4.0,0.0,0,Q1,1.6094379124341003,1525201200
699,700,2018-05-01 19:10:00,1.0,fast,2018-05-01 18:58:00,2018-05-01 19:17:00,703,0,1,5,2018-05-01 19:21:00,-0.175,1,2018-05-01 19:00:00,5,0.0,29,4.0,0.0,0,Q1,0.6931471805599453,1525201200
700,701,2018-05-01 19:14:00,1.0,fast,2018-05-01 18:58:00,2018-05-01 19:17:00,939,0,1,5,2018-05-01 19:21:00,-0.109444444,1,2018-05-01 19:00:00,5,0.0,29,4.0,0.0,0,Q1,0.6931471805599453,1525201200
701,702,2018-05-01 21:28:00,1.0,fast,2018-05-01 21:27:00,2018-05-01 21:38:00,62,0,1,5,2018-05-01 19:21:00,2.120277778,1,2018-05-01 21:00:00,5,2.0,19,3.0,11.089999999999986,1,Q4,0.6931471805599453,1525208400
702,703,2018-05-01 21:34:00,1.0,fast,2018-05-01 21:27:00,2018-05-01 21:38:00,443,0,1,5,2018-05-01 19:21:00,2.226111111,1,2018-05-01 21:30:00,5,2.5,15,3.0,4.883333333,1,Q2,0.6931471805599453,1525210200
703,704,2018-05-01 22:11:00,4.0,Other,2018-05-01 22:06:00,2018-05-01 22:11:00,275,0,0,5,2018-05-01 19:21:00,2.833888889,1,2018-05-01 22:00:00,5,3.0,12,3.0,11.089999999999986,1,Q4,1.6094379124341003,1525212000
704,705,2018-05-01 23:12:00,23.0,pick,2018-05-01 23:08:00,2018-05-01 23:12:00,261,0,1,5,2018-05-01 19:21:00,3.858611111,1,2018-05-01 23:00:00,5,4.0,39,3.0,0.466666667,1,Q1,3.1780538303479458,1525215600
705,706,2018-05-01 23:56:00,10.0,pick,2018-05-01 23:54:00,2018-05-02 00:00:00,130,0,1,5,2018-05-01 19:21:00,4.592777778,1,2018-05-01 23:30:00,5,4.5,20,3.0,6.3,1,Q3,2.3978952727983707,1525217400
706,707,2018-05-02 00:47:00,2.0,pick,2018-05-02 00:46:00,2018-05-02 00:58:00,10,0,1,5,2018-05-01 19:21:00,5.434166667,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,1.0986122886681098,1525221000
707,708,2018-05-02 00:47:00,19.0,rat,2018-05-02 00:46:00,2018-05-02 00:58:00,12,1,0,5,2018-05-01 19:21:00,5.434722222,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,2.995732273553991,1525221000
708,709,2018-05-02 00:49:00,1.0,fast,2018-05-02 00:46:00,2018-05-02 00:58:00,142,0,1,5,2018-05-01 19:21:00,5.470833333,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,0.6931471805599453,1525221000
709,710,2018-05-02 00:50:00,106.0,Other,2018-05-02 00:46:00,2018-05-02 00:58:00,204,1,1,5,2018-05-01 19:21:00,5.488055556,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,4.672828834461906,1525221000
710,711,2018-05-02 00:51:00,2.0,bat_fight,2018-05-02 00:46:00,2018-05-02 00:58:00,253,1,0,5,2018-05-01 19:21:00,5.501666667,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,1.0986122886681098,1525221000
711,712,2018-05-02 00:51:00,6.0,bat_and_rat,2018-05-02 00:46:00,2018-05-02 00:58:00,280,1,0,5,2018-05-01 19:21:00,5.509166667,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,1.9459101490553132,1525221000
712,713,2018-05-02 00:52:00,5.0,Other,2018-05-02 00:46:00,2018-05-02 00:58:00,330,0,0,5,2018-05-01 19:21:00,5.523055556,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,1.791759469228055,1525221000
713,714,2018-05-02 00:53:00,20.0,Other,2018-05-02 00:46:00,2018-05-02 00:58:00,396,1,1,5,2018-05-01 19:21:00,5.541388889,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,3.044522437723423,1525221000
714,715,2018-05-02 00:53:00,22.0,pick,2018-05-02 00:46:00,2018-05-02 00:58:00,408,0,1,5,2018-05-01 19:21:00,5.544722222,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,3.1354942159291497,1525221000
715,716,2018-05-02 00:54:00,7.0,pick,2018-05-02 00:46:00,2018-05-02 00:58:00,433,0,1,5,2018-05-01 19:21:00,5.551666667,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,2.0794415416798357,1525221000
716,717,2018-05-02 00:57:00,4.0,rat,2018-05-02 00:46:00,2018-05-02 00:58:00,627,1,0,5,2018-05-01 19:21:00,5.605555556,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,1.6094379124341003,1525221000
717,718,2018-05-02 01:35:00,2.0,rat,2018-05-02 01:34:00,2018-05-02 01:36:00,99,1,0,5,2018-05-01 19:21:00,6.248333333,1,2018-05-02 01:30:00,5,6.5,35,3.0,11.089999999999986,2,Q4,1.0986122886681098,1525224600
718,719,2018-05-02 02:18:00,5.0,Other,2018-05-02 02:14:00,2018-05-02 02:24:00,249,0,0,5,2018-05-01 19:21:00,6.9525,1,2018-05-02 02:00:00,5,7.0,35,3.0,11.089999999999986,4,Q4,1.791759469228055,1525226400
719,720,2018-05-02 02:20:00,0.010871342,bat,2018-05-02 02:14:00,2018-05-02 02:24:00,404,1,0,5,2018-05-01 19:21:00,6.995555556,1,2018-05-02 02:00:00,5,7.0,35,3.0,11.089999999999986,4,Q4,0.01081267378009027,1525226400
720,721,2018-05-02 02:21:00,4.0,bat,2018-05-02 02:14:00,2018-05-02 02:24:00,449,1,0,5,2018-05-01 19:21:00,7.008055556,1,2018-05-02 02:00:00,5,7.0,35,3.0,11.089999999999986,4,Q4,1.6094379124341003,1525226400
721,722,2018-05-02 02:22:00,6.0,bat,2018-05-02 02:14:00,2018-05-02 02:24:00,481,1,0,5,2018-05-01 19:21:00,7.016944444,1,2018-05-02 02:00:00,5,7.0,35,3.0,11.089999999999986,4,Q4,1.9459101490553132,1525226400
722,723,2018-05-02 02:52:00,30.0,pick,2018-05-02 02:45:00,2018-05-02 02:52:00,394,0,1,5,2018-05-01 19:21:00,7.519722222,1,2018-05-02 02:30:00,5,7.5,17,3.0,11.089999999999986,4,Q4,3.4339872044851463,1525228200
723,724,2018-05-02 03:51:00,1.0,fast,2018-05-02 03:50:00,2018-05-02 03:51:00,23,0,1,5,2018-05-01 19:21:00,8.5025,1,2018-05-02 03:30:00,5,8.5,11,3.0,7.133333333,2,Q3,0.6931471805599453,1525231800
724,725,2018-05-02 04:22:00,23.0,rat_pick,2018-05-02 04:14:00,2018-05-02 04:27:00,489,1,1,5,2018-05-01 19:21:00,9.026111111,1,2018-05-02 04:00:00,5,9.0,4,3.0,11.089999999999986,7,Q4,3.1780538303479458,1525233600
725,726,2018-05-02 05:09:00,0.019932178,fast,2018-05-02 05:07:00,2018-05-02 05:10:00,110,0,1,5,2018-05-01 19:21:00,9.813055556,1,2018-05-02 05:00:00,5,10.0,2,3.0,9.25,2,Q3,0.019736132928615507,1525237200
726,727,2018-05-02 00:51:00,22.0,bat_fight,2018-05-02 00:46:00,2018-05-02 00:58:00,296,1,0,5,2018-05-01 19:21:00,5.513611111,1,2018-05-02 00:30:00,5,5.5,34,3.0,7.216666667,1,Q3,3.1354942159291497,1525221000
727,728,2018-05-02 02:16:00,148.50000000000136,Other,2018-05-02 02:14:00,2018-05-02 02:24:00,132,1,1,5,2018-05-01 19:21:00,6.92,1,2018-05-02 02:00:00,5,7.0,35,3.0,11.089999999999986,4,Q4,5.00729639283075,1525226400
728,729,2018-05-02 02:22:00,7.0,bat,2018-05-02 02:14:00,2018-05-02 02:24:00,507,1,0,5,2018-05-01 19:21:00,7.024166667,1,2018-05-02 02:00:00,5,7.0,35,3.0,11.089999999999986,4,Q4,2.0794415416798357,1525226400
729,730,2018-05-08 01:03:00,4.0,rat,2018-05-08 01:02:00,2018-05-08 01:03:00,78,1,0,5,2018-05-07 19:25:00,5.644166667,1,2018-05-08 01:00:00,5,6.0,46,2.0,0.0,0,Q1,1.6094379124341003,1525741200
730,731,2018-05-08 02:33:00,2.0,fast,2018-05-08 02:33:00,2018-05-08 02:35:00,48,0,1,5,2018-05-07 19:25:00,7.147777778,1,2018-05-08 02:30:00,5,7.5,28,2.0,0.85,1,Q2,1.0986122886681098,1525746600
731,732,2018-05-08 02:35:00,7.0,pick,2018-05-08 02:33:00,2018-05-08 02:35:00,123,0,1,5,2018-05-07 19:25:00,7.168611111,1,2018-05-08 02:30:00,5,7.5,28,2.0,0.85,1,Q2,2.0794415416798357,1525746600
732,733,2018-05-08 02:35:00,5.0,rat,2018-05-08 02:33:00,2018-05-08 02:35:00,161,1,0,5,2018-05-07 19:25:00,7.179166667,1,2018-05-08 02:30:00,5,7.5,28,2.0,0.85,1,Q2,1.791759469228055,1525746600
733,734,2018-05-10 03:13:00,3.0,fast,2018-05-10 03:13:00,2018-05-10 03:17:00,31,0,1,5,2018-05-09 19:26:00,7.794166667,1,2018-05-10 03:00:00,5,8.0,10,3.0,5.65,1,Q3,1.3862943611198906,1525921200
734,735,2018-05-10 04:44:00,3.0,rat,2018-05-10 04:43:00,2018-05-10 04:48:00,29,1,0,5,2018-05-09 19:26:00,9.301111111,1,2018-05-10 04:30:00,5,9.5,25,2.018145161,1.55,1,Q2,1.3862943611198906,1525926600
735,736,2018-05-10 04:44:00,44.0,rat_pick,2018-05-10 04:43:00,2018-05-10 04:48:00,66,1,1,5,2018-05-09 19:26:00,9.311388889,1,2018-05-10 04:30:00,5,9.5,25,2.018145161,1.55,1,Q2,3.8066624897703196,1525926600
736,737,2018-05-10 22:09:00,4.0,fast,2018-05-10 22:08:00,2018-05-10 22:13:00,15,0,1,5,2018-05-10 19:27:00,2.702222222,1,2018-05-10 22:00:00,5,3.0,34,3.0,0.0,0,Q1,1.6094379124341003,1525989600
737,738,2018-05-10 22:10:00,1.0,fast,2018-05-10 22:08:00,2018-05-10 22:13:00,105,0,1,5,2018-05-10 19:27:00,2.727222222,1,2018-05-10 22:00:00,5,3.0,34,3.0,0.0,0,Q1,0.6931471805599453,1525989600
738,739,2018-05-10 22:12:00,7.0,rat,2018-05-10 22:08:00,2018-05-10 22:13:00,218,1,0,5,2018-05-10 19:27:00,2.758611111,1,2018-05-10 22:00:00,5,3.0,34,3.0,0.0,0,Q1,2.0794415416798357,1525989600
739,740,2018-05-10 22:12:00,24.0,rat,2018-05-10 22:08:00,2018-05-10 22:13:00,228,1,0,5,2018-05-10 19:27:00,2.761388889,1,2018-05-10 22:00:00,5,3.0,34,3.0,0.0,0,Q1,3.2188758248682006,1525989600
740,741,2018-05-10 23:57:00,22.0,rat,2018-05-10 23:55:00,2018-05-11 00:02:00,87,1,0,5,2018-05-10 19:27:00,4.505833333,1,2018-05-10 23:30:00,5,4.5,32,3.0,5.783333333,1,Q3,3.1354942159291497,1525995000
741,742,2018-05-11 02:45:00,2.0,rat,2018-05-11 02:35:00,2018-05-11 02:47:00,627,1,0,5,2018-05-10 19:27:00,7.314722222,1,2018-05-11 02:30:00,5,7.5,23,2.003337041,0.0,0,Q1,1.0986122886681098,1526005800
742,743,2018-05-11 02:46:00,21.0,Other,2018-05-11 02:35:00,2018-05-11 02:47:00,670,1,1,5,2018-05-10 19:27:00,7.326666667,1,2018-05-11 02:30:00,5,7.5,23,2.003337041,0.0,0,Q1,3.091042453358316,1526005800
743,744,2018-05-11 02:47:00,8.0,Other,2018-05-11 02:35:00,2018-05-11 02:47:00,705,1,1,5,2018-05-10 19:27:00,7.336388889,1,2018-05-11 02:30:00,5,7.5,23,2.003337041,0.0,0,Q1,2.1972245773362196,1526005800
744,745,2018-05-11 04:30:00,8.0,rat,2018-05-11 04:25:00,2018-05-11 04:36:00,331,1,0,5,2018-05-10 19:27:00,9.059444444,1,2018-05-11 04:30:00,5,9.5,5,2.0,3.45,1,Q2,2.1972245773362196,1526013000
745,746,2018-05-11 02:12:00,10.0,Unknown,2018-05-11 02:10:00,2018-05-11 02:12:00,91,0,0,5,2018-05-10 19:27:00,6.753888889,1,2018-05-11 02:00:00,5,7.0,12,2.310344828,11.089999999999986,2,Q4,2.3978952727983707,1526004000
746,747,2018-05-17 22:46:00,1.0,fast,2018-05-17 22:41:00,2018-05-17 22:48:00,247,0,1,5,2018-05-17 19:32:00,3.234444444,1,2018-05-17 22:30:00,5,3.0,30,2.241935484,6.433333333,1,Q3,0.6931471805599453,1526596200
747,748,2018-05-17 22:46:00,9.0,rat,2018-05-17 22:41:00,2018-05-17 22:48:00,252,1,0,5,2018-05-17 19:32:00,3.235833333,1,2018-05-17 22:30:00,5,3.0,30,2.241935484,6.433333333,1,Q3,2.302585092994046,1526596200
748,749,2018-05-17 22:48:00,4.0,rat_pick,2018-05-17 22:41:00,2018-05-17 22:48:00,383,1,1,5,2018-05-17 19:32:00,3.272222222,1,2018-05-17 22:30:00,5,3.0,30,2.241935484,6.433333333,1,Q3,1.6094379124341003,1526596200
749,750,2018-05-17 23:49:00,3.0,bat_and_rat,2018-05-17 23:49:00,2018-05-17 23:58:00,28,1,0,5,2018-05-17 19:32:00,4.299166667,1,2018-05-17 23:30:00,5,4.0,28,2.0,8.983333333,1,Q3,1.3862943611198906,1526599800
750,751,2018-05-17 23:50:00,1.0,rat,2018-05-17 23:49:00,2018-05-17 23:58:00,54,1,0,5,2018-05-17 19:32:00,4.306388889,1,2018-05-17 23:30:00,5,4.0,28,2.0,8.983333333,1,Q3,0.6931471805599453,1526599800
751,752,2018-05-17 23:55:00,11.0,Other,2018-05-17 23:49:00,2018-05-17 23:58:00,348,1,0,5,2018-05-17 19:32:00,4.388055556,1,2018-05-17 23:30:00,5,4.0,28,2.0,8.983333333,1,Q3,2.4849066497880004,1526599800
752,753,2018-05-17 23:55:00,34.0,rat,2018-05-17 23:49:00,2018-05-17 23:58:00,378,1,0,5,2018-05-17 19:32:00,4.396388889,1,2018-05-17 23:30:00,5,4.0,28,2.0,8.983333333,1,Q3,3.5553480614894135,1526599800
753,754,2018-05-17 23:58:00,16.0,rat_pick,2018-05-17 23:49:00,2018-05-17 23:58:00,529,1,1,5,2018-05-17 19:32:00,4.438333333,1,2018-05-17 23:30:00,5,4.0,28,2.0,8.983333333,1,Q3,2.833213344056216,1526599800
754,755,2018-05-17 19:16:00,0.068724243,Unknown,2018-05-17 19:14:00,2018-05-17 19:16:00,121,0,0,5,2018-05-17 19:32:00,-0.261666667,1,2018-05-17 19:00:00,5,-0.5,15,3.721311475,9.2,2,Q3,0.06646564086146138,1526583600
755,756,2018-05-18 05:04:00,1.0,Unknown,2018-05-18 05:03:00,2018-05-18 05:04:00,23,0,0,5,2018-05-17 19:32:00,9.5375,1,2018-05-18 05:00:00,5,9.5,11,0.782608696,1.033333333,1,Q2,0.6931471805599453,1526619600
756,757,2018-05-21 23:19:00,83.0,Other,2018-05-21 23:17:00,2018-05-21 23:20:00,116,1,1,5,2018-05-21 19:35:00,3.736111111,1,2018-05-21 23:00:00,5,3.5,41,2.0,3.616666667,2,Q2,4.430816798843313,1526943600
757,758,2018-05-21 23:09:00,0.062303811,Unknown,2018-05-21 23:09:00,2018-05-21 23:09:00,15,0,0,5,2018-05-21 19:35:00,3.574166667,1,2018-05-21 23:00:00,5,3.5,41,2.0,3.616666667,2,Q2,0.06043995629621894,1526943600
758,759,2018-05-19 22:08:00,31.0,rat_pick,2018-05-19 22:06:00,2018-05-19 22:08:00,126,1,1,5,2018-05-19 19:33:00,2.593888889,1,2018-05-19 22:00:00,5,2.5,29,3.0,2.283333333,1,Q2,3.4657359027997265,1526767200
759,760,2018-05-20 02:50:00,16.0,Unknown,2018-05-20 02:48:00,2018-05-20 02:51:00,151,0,0,5,2018-05-19 19:33:00,7.299722222,1,2018-05-20 02:30:00,5,7.0,17,2.0,2.566666667,1,Q2,2.833213344056216,1526783400
760,761,2018-05-20 21:52:00,8.0,rat,2018-05-20 21:42:00,2018-05-20 22:11:00,624,1,0,5,2018-05-20 19:34:00,2.311111111,1,2018-05-20 21:30:00,5,2.0,10,3.0,11.089999999999986,1,Q4,2.1972245773362196,1526851800
761,762,2018-05-21 00:56:00,35.0,rat_pick,2018-05-21 00:48:00,2018-05-21 00:57:00,455,1,1,5,2018-05-20 19:34:00,5.373888889,1,2018-05-21 00:30:00,5,5.0,17,2.0,8.966666667,1,Q3,3.58351893845611,1526862600
762,763,2018-05-21 02:54:00,26.0,rat_pick,2018-05-21 02:49:00,2018-05-21 02:57:00,271,1,1,5,2018-05-20 19:34:00,7.338888889,1,2018-05-21 02:30:00,5,7.0,21,2.0,7.766666667,1,Q3,3.295836866004329,1526869800
763,764,2018-05-21 02:57:00,43.0,Other,2018-05-21 02:49:00,2018-05-21 02:57:00,455,1,0,5,2018-05-20 19:34:00,7.39,1,2018-05-21 02:30:00,5,7.0,21,2.0,7.766666667,1,Q3,3.784189633918261,1526869800
764,765,2018-05-21 00:49:00,1.0,Unknown,2018-05-21 00:48:00,2018-05-21 00:57:00,21,0,0,5,2018-05-20 19:34:00,5.253333333,1,2018-05-21 00:30:00,5,5.0,17,2.0,8.966666667,1,Q3,0.6931471805599453,1526862600
765,766,2018-05-21 00:53:00,34.0,Other,2018-05-21 00:48:00,2018-05-21 00:57:00,300,1,0,5,2018-05-20 19:34:00,5.330833333,1,2018-05-21 00:30:00,5,5.0,17,2.0,8.966666667,1,Q3,3.5553480614894135,1526862600
766,767,2018-05-21 02:54:00,7.0,Unknown,2018-05-21 02:49:00,2018-05-21 02:57:00,306,0,0,5,2018-05-20 19:34:00,7.348611111,1,2018-05-21 02:30:00,5,7.0,21,2.0,7.766666667,1,Q3,2.0794415416798357,1526869800
767,768,2018-05-17 03:26:00,14.0,rat,2018-05-17 03:24:00,2018-05-17 03:26:00,111,1,0,5,2018-05-16 19:31:00,7.918055556,1,2018-05-17 03:00:00,5,7.5,42,1.809384164,2.1,1,Q2,2.70805020110221,1526526000
768,769,2018-05-01 00:06:00,36.0,bat_and_rat,2018-05-01 00:06:00,2018-05-01 00:09:00,0,1,0,5,2018-04-30 19:20:00,4.769444444,1,2018-05-01 00:00:00,5,5.0,45,3.0,11.089999999999986,1,Q4,3.6109179126442243,1525132800
769,770,2018-05-01 00:06:00,4.0,fast,2018-05-01 00:06:00,2018-05-01 00:09:00,16,0,1,5,2018-04-30 19:20:00,4.773888889,1,2018-05-01 00:00:00,5,5.0,45,3.0,11.089999999999986,1,Q4,1.6094379124341003,1525132800
770,771,2018-05-01 00:06:00,19.0,bat_fight,2018-05-01 00:06:00,2018-05-01 00:09:00,41,1,0,5,2018-04-30 19:20:00,4.780833333,1,2018-05-01 00:00:00,5,5.0,45,3.0,11.089999999999986,1,Q4,2.995732273553991,1525132800
771,772,2018-05-01 00:07:00,4.0,bat_fight,2018-05-01 00:06:00,2018-05-01 00:09:00,50,1,0,5,2018-04-30 19:20:00,4.783333333,1,2018-05-01 00:00:00,5,5.0,45,3.0,11.089999999999986,1,Q4,1.6094379124341003,1525132800
772,773,2018-05-01 00:08:00,14.0,rat,2018-05-01 00:06:00,2018-05-01 00:09:00,134,1,0,5,2018-04-30 19:20:00,4.806666667,1,2018-05-01 00:00:00,5,5.0,45,3.0,11.089999999999986,1,Q4,2.70805020110221,1525132800
773,774,2018-05-01 00:09:00,29.0,bat_fight,2018-05-01 00:06:00,2018-05-01 00:09:00,195,1,0,5,2018-04-30 19:20:00,4.823611111,1,2018-05-01 00:00:00,5,5.0,45,3.0,11.089999999999986,1,Q4,3.4011973816621555,1525132800
774,775,2018-05-01 00:29:00,0.095162728,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,11,0,1,5,2018-04-30 19:20:00,5.150555556,1,2018-05-01 00:00:00,5,5.0,45,3.0,11.089999999999986,1,Q4,0.0909029622727473,1525132800
775,776,2018-05-01 00:32:00,82.0,Other,2018-05-01 00:28:00,2018-05-01 00:44:00,199,1,1,5,2018-04-30 19:20:00,5.202777778,1,2018-05-01 00:30:00,5,5.5,36,2.930875576,0.0,0,Q1,4.418840607796598,1525134600
776,777,2018-05-01 00:32:00,3.0,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,241,0,1,5,2018-04-30 19:20:00,5.214444444,1,2018-05-01 00:30:00,5,5.5,36,2.930875576,0.0,0,Q1,1.3862943611198906,1525134600
777,778,2018-05-01 00:33:00,0.042360901,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,250,0,1,5,2018-04-30 19:20:00,5.216944444,1,2018-05-01 00:30:00,5,5.5,36,2.930875576,0.0,0,Q1,0.04148823749111019,1525134600
778,779,2018-05-01 00:33:00,2.0,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,271,0,1,5,2018-04-30 19:20:00,5.222777778,1,2018-05-01 00:30:00,5,5.5,36,2.930875576,0.0,0,Q1,1.0986122886681098,1525134600
779,780,2018-05-01 00:33:00,3.0,bat,2018-05-01 00:28:00,2018-05-01 00:44:00,276,1,0,5,2018-04-30 19:20:00,5.224166667,1,2018-05-01 00:30:00,5,5.5,36,2.930875576,0.0,0,Q1,1.3862943611198906,1525134600
780,781,2018-05-01 00:33:00,2.0,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,304,0,1,5,2018-04-30 19:20:00,5.231944444,1,2018-05-01 00:30:00,5,5.5,36,2.930875576,0.0,0,Q1,1.0986122886681098,1525134600
781,782,2018-05-01 00:34:00,8.0,bat_and_rat,2018-05-01 00:28:00,2018-05-01 00:44:00,352,1,0,5,2018-04-30 19:20:00,5.245277778,1,2018-05-01 00:30:00,5,5.5,36,2.930875576,0.0,0,Q1,2.1972245773362196,1525134600
782,783,2018-05-01 00:37:00,104.0,bat_and_rat,2018-05-01 00:28:00,2018-05-01 00:44:00,515,1,0,5,2018-04-30 19:20:00,5.290555556,1,2018-05-01 00:30:00,5,5.5,36,2.930875576,0.0,0,Q1,4.653960350157523,1525134600
783,784,2018-05-01 00:39:00,4.0,bat,2018-05-01 00:28:00,2018-05-01 00:44:00,649,1,0,5,2018-04-30 19:20:00,5.327777778,1,2018-05-01 00:30:00,5,5.5,36,2.930875576,0.0,0,Q1,1.6094379124341003,1525134600
784,785,2018-05-01 00:41:00,30.0,rat,2018-05-01 00:28:00,2018-05-01 00:44:00,733,1,0,5,2018-04-30 19:20:00,5.351111111,1,2018-05-01 00:30:00,5,5.5,36,2.930875576,0.0,0,Q1,3.4339872044851463,1525134600
785,786,2018-05-01 00:42:00,18.0,rat,2018-05-01 00:28:00,2018-05-01 00:44:00,819,1,0,5,2018-04-30 19:20:00,5.375,1,2018-05-01 00:30:00,5,5.5,36,2.930875576,0.0,0,Q1,2.9444389791664403,1525134600
